id,id_client,id_product,qtd,total,sale_date,name,actual_category,price,full_name,cidade,estado,custo_atual_usd
172,15,123,13,34296.9,2023-07-26,Cabo De Nylon Danforth Orca Aero,Ancoragem,2777.07,Carla Lopes Alves Pacheco Rocha,Fortaleza Do Tabocão,TO,490.63
173,13,131,1,964.0,2023-07-25,Boia De Arqueamento Danforth Core Vortex,Ancoragem,963.59,Carlos Guimarães Martins,Santarém,PA,175.62
174,42,16,6,180036.0,2023-01-09,Sonda Garmin Axis,Eletronicos,30005.99,Márcia Figueiredo,Vila Do Conde,PA,5564.7
175,19,88,6,275518.05,2023-01-28,Motor Diesel Tohatsu Kinetic Poseidon 113Hp,Propulsao,48336.49,Renata Lima Gomes Coelho Mendonça,Maceió,AL,9896.1
176,32,124,12,45239.0,2024-11-14,Corrente Delta Axis,Ancoragem,3769.93,Daniela Teixeira Antunes Coelho Batista,Porto Seguro,BA,635.07
177,17,69,4,181060.0,2023-03-11,Motor De Popa Torqeedo Ultra Impulse 292Hp,Propulsao,45265.02,Luís Paiva Costa Cardoso Coelho,Corumbá,MS,8394.54
178,6,143,6,25288.05,2023-07-10,Âncora Delta Hydra Kraken Velocity,Ancoragem,4436.43,Antônia Coelho Pinheiro Peixoto Cavalcanti,Fortaleza Do Tabocão,TO,836.16
179,41,76,14,1971036.25,2024-09-27,Motor Diesel Honda Aero 205Hp,Propulsao,148198.23,Pedro Ribeiro Costa Santos Correia,Aratu,BA,28060.41
180,25,38,2,52922.0,2024-05-16,Rádio Ais Force,Eletronicos,26461.14,Femininos Antunes Lopes Ribeiro Amaral,São Mateus,ES,4851.61
181,28,127,11,16190.85,2023-02-02,Cabo De Nylon Delta Velocity Core Mako,Ancoragem,1549.35,Bianca Rodrigues,Antonina,PR,281.15
182,7,115,5,4153.0,2023-09-06,Cabo De Nylon Delta Force Magnum Leviathan,Ancoragem,830.59,Bianca Barros Rocha Torres Siqueira,Cabedelo,PB,167.9
183,27,80,9,1163015.0,2023-04-26,Motor De Popa Volvo Maré 69Hp,Propulsao,129223.84,Flávia Nunes Martins Ribeiro Coelho,Salvador,BA,24126.48
184,33,7,3,55628.2,2024-03-31,Radar Ais Zen,Eletronicos,19518.77,Diego Costa Guedes Cunha,Rio Grande,RS,3604.64
185,39,27,7,115580.0,2023-01-09,Gps Garmin Vortex Maré Drift,Eletronicos,16511.45,Renata Oliveira Siqueira,Suape,PE,3026.01
186,14,7,10,185428.6,2023-06-23,Radar Ais Zen,Eletronicos,19518.77,Gabriela Silva Vieira Amaral,Itacoatiara,AM,3604.64
187,44,80,2,245525.6,2024-09-01,Motor De Popa Volvo Maré 69Hp,Propulsao,129223.84,Rafael Paiva Vieira,Paranaguá,PR,24126.48
188,26,117,10,41030.0,2024-02-07,Corrente Danforth Zen Abyss Axis,Ancoragem,4103.01,Luiz Borges Gomes Araújo,Manaus,AM,756.01
190,24,138,8,31790.8,2023-12-18,Boia De Arqueamento Delta Peak Boost Thrust,Ancoragem,4183.05,Carla Peixoto Azevedo Silva Araújo,Laguna,SC,741.89
191,43,101,11,5097.0,2024-11-24,Cabo De Nylon Delta Vortex,Ancoragem,463.4,Jéssica Farias Cunha,Itaqui,MA,82.84
192,6,148,9,40916.5,2024-01-26,Âncora Delta Force Barracuda Mako,Ancoragem,4785.56,Antônia Coelho Pinheiro Peixoto Cavalcanti,Fortaleza Do Tabocão,TO,860.42
193,7,144,6,12620.75,2024-03-01,Boia De Arqueamento Bruce Barracuda,Ancoragem,2214.14,Bianca Barros Rocha Torres Siqueira,Cabedelo,PB,402.54
194,9,52,6,82225.0,2024-06-07,Motor Diesel Honda Zen Tidal Mako 26Hp,Propulsao,13704.1,Lucas Guedes Cunha Lopes,João Pessoa,PB,2588.32
195,9,81,14,1710079.0,2023-06-24,Motor Elétrico Torqeedo Barracuda Magnum Helix 101Hp,Propulsao,122148.49,Lucas Guedes Cunha Lopes,João Pessoa,PB,21775.68
196,8,74,9,779027.0,2023-12-26,Motor De Popa Honda Torque 228Hp,Propulsao,86558.56,Luiz Alves Pimentel,Aracaju,SE,15698.25
197,2,83,12,1536764.65,2024-01-29,Motor Diesel Yanmar Dash Nitro 184Hp,Propulsao,134803.88,Fernanda Azevedo Soares Nunes Vieira,Recife,PE,25272.57
198,38,106,10,43849.0,2023-11-14,Âncora Danforth Nitro Titan Vox,Ancoragem,4384.87,Mateus Antunes,Fortaleza Do Tabocão,TO,820.98
199,2,99,11,1120936.35,2023-10-31,Motor Elétrico Honda Flux Ultra 273Hp,Propulsao,107266.66,Fernanda Azevedo Soares Nunes Vieira,Recife,PE,17732.37
200,20,44,7,71865.6,2023-10-20,Gps Simrad Zen Hydra Peak,Eletronicos,10806.84,Bruno Silva,Santarém Novo,PA,1995.06
201,38,79,11,727615.0,2023-03-24,Motor Diesel Tohatsu Zenith 60Hp,Propulsao,66146.85,Mateus Antunes,Fortaleza Do Tabocão,TO,12262.59
202,27,57,8,950325.0,2023-11-05,Motor De Popa Honda Vector Kinetic 174Hp,Propulsao,118790.57,Flávia Nunes Martins Ribeiro Coelho,Salvador,BA,20486.78
203,13,18,3,79717.0,2023-01-18,Rádio Simrad Axis,Eletronicos,26572.45,Carlos Guimarães Martins,Santarém,PA,5018.78
204,22,138,8,31790.8,2024-08-24,Boia De Arqueamento Delta Peak Boost Thrust,Ancoragem,4183.05,Daniela Borges Vieira Farias Mendonça,Aracaju,SE,741.89
205,41,119,9,27836.9,2023-09-25,Âncora Bruce Aqua,Ancoragem,3255.82,Pedro Ribeiro Costa Santos Correia,Aratu,BA,669.88
206,9,124,8,28651.05,2024-08-30,Corrente Delta Axis,Ancoragem,3769.93,Lucas Guedes Cunha Lopes,João Pessoa,PB,635.07
207,10,51,15,914265.75,2024-01-09,Motor Diesel Tohatsu Evo Zenith 16Hp,Propulsao,64158.99,Débora Paiva,Santarém,PA,11769.05
208,37,74,3,259676.0,2024-07-21,Motor De Popa Honda Torque 228Hp,Propulsao,86558.56,Jéssica Pimentel Borges Nunes Teixeira,Itaqui,MA,15698.25
209,38,15,10,278998.0,2024-09-11,Radar Garmin Tidal Thrust,Eletronicos,27899.76,Mateus Antunes,Fortaleza Do Tabocão,TO,4707.55
210,29,18,12,302925.55,2024-04-02,Rádio Simrad Axis,Eletronicos,26572.45,Gabriela Moraes Macedo Nunes,Fortaleza,CE,5018.78
211,17,108,14,44496.1,2023-08-31,Boia De Arqueamento Bruce Titan,Ancoragem,3345.56,Luís Paiva Costa Cardoso Coelho,Corumbá,MS,688.83
212,5,9,4,150880.9,2023-02-23,Transponder Ais Titan Pulse,Eletronicos,39705.5,Pedro Freitas,Santarém Novo,PA,7258.64
213,6,35,8,88044.0,2023-08-27,Radar Furuno Swift,Eletronicos,11005.53,Antônia Coelho Pinheiro Peixoto Cavalcanti,Fortaleza Do Tabocão,TO,2069.49
214,14,66,7,83600.95,2023-11-15,Motor De Popa Tohatsu Poseidon Helix Prime 135Hp,Propulsao,12571.63,Gabriela Silva Vieira Amaral,Itacoatiara,AM,2194.88
215,43,144,13,28784.0,2023-09-16,Boia De Arqueamento Bruce Barracuda,Ancoragem,2214.14,Jéssica Farias Cunha,Itaqui,MA,402.54
216,9,55,3,313463.9,2024-08-09,Motor Diesel Volvo Flow Oceanic 259Hp,Propulsao,109987.2,Lucas Guedes Cunha Lopes,João Pessoa,PB,22138.68
217,22,112,13,26934.4,2023-10-19,Corrente Danforth Tidal,Ancoragem,2180.95,Daniela Borges Vieira Farias Mendonça,Aracaju,SE,404.31
218,38,84,8,330021.45,2024-01-16,Motor De Popa Torqeedo Zenith Peak Thrust 212Hp,Propulsao,43423.88,Mateus Antunes,Fortaleza Do Tabocão,TO,8456.45
219,9,115,14,11628.0,2023-02-11,Cabo De Nylon Delta Force Magnum Leviathan,Ancoragem,830.59,Lucas Guedes Cunha Lopes,João Pessoa,PB,167.9
220,29,23,14,148675.95,2024-08-29,Piloto Automático Furuno Torque Peak,Eletronicos,11178.63,Gabriela Moraes Macedo Nunes,Fortaleza,CE,2244.66
221,39,104,4,14852.0,2023-07-23,Cabo De Nylon Delta Zen Vortex Storm,Ancoragem,3713.02,Renata Oliveira Siqueira,Suape,PE,742.54
222,27,116,9,23180.0,2023-06-21,Cabo De Nylon Delta Velocity Oceanic Abyss,Ancoragem,2575.52,Flávia Nunes Martins Ribeiro Coelho,Salvador,BA,502.24
223,18,125,9,29088.05,2023-11-06,Cabo De Nylon Danforth Kinetic,Ancoragem,3402.07,Adriana Guedes Borges Alves Rocha,Santarém,PA,646.27
224,42,34,10,46716.25,2023-11-21,Transponder Ais Helix Torque,Eletronicos,4917.53,Márcia Figueiredo,Vila Do Conde,PA,951.66
225,41,106,14,58318.6,2023-09-03,Âncora Danforth Nitro Titan Vox,Ancoragem,4384.87,Pedro Ribeiro Costa Santos Correia,Aratu,BA,820.98
226,18,144,13,27344.8,2024-09-14,Boia De Arqueamento Bruce Barracuda,Ancoragem,2214.14,Adriana Guedes Borges Alves Rocha,Santarém,PA,402.54
227,15,9,6,238233.0,2024-11-18,Transponder Ais Titan Pulse,Eletronicos,39705.5,Carla Lopes Alves Pacheco Rocha,Fortaleza Do Tabocão,TO,7258.64
228,6,78,6,730569.0,2024-01-24,Motor Elétrico Honda Mako Axis 131Hp,Propulsao,121761.56,Antônia Coelho Pinheiro Peixoto Cavalcanti,Fortaleza Do Tabocão,TO,24425.59
229,42,100,4,418401.0,2023-07-17,Motor Elétrico Honda Vector Abyss 220Hp,Propulsao,104600.24,Márcia Figueiredo,Vila Do Conde,PA,19604.58
230,14,78,5,578367.6,2024-08-04,Motor Elétrico Honda Mako Axis 131Hp,Propulsao,121761.56,Gabriela Silva Vieira Amaral,Itacoatiara,AM,24425.59
231,6,16,4,120024.0,2023-05-11,Sonda Garmin Axis,Eletronicos,30005.99,Antônia Coelho Pinheiro Peixoto Cavalcanti,Fortaleza Do Tabocão,TO,5564.7
232,42,144,9,18930.65,2024-01-18,Boia De Arqueamento Bruce Barracuda,Ancoragem,2214.14,Márcia Figueiredo,Vila Do Conde,PA,402.54
233,23,83,4,539216.0,2023-06-05,Motor Diesel Yanmar Dash Nitro 184Hp,Propulsao,134803.88,Bruna Mendonça Rodrigues,Santos,SP,25272.57
234,46,22,2,74960.7,2024-08-17,Transponder Furuno Force Ion,Eletronicos,39452.86,Ana Silva Costa Farias Coelho,Macapá,AP,7104.66
235,29,131,2,1830.65,2024-07-28,Boia De Arqueamento Danforth Core Vortex,Ancoragem,963.59,Gabriela Moraes Macedo Nunes,Fortaleza,CE,175.62
236,33,113,10,41752.5,2023-01-08,Âncora Delta Mako Ultra,Ancoragem,4394.96,Diego Costa Guedes Cunha,Rio Grande,RS,750.6
237,36,117,14,57442.0,2024-03-23,Corrente Danforth Zen Abyss Axis,Ancoragem,4103.01,Francisca Ribeiro Pinheiro,Belém,PA,756.01
238,40,55,4,417951.55,2024-04-17,Motor Diesel Volvo Flow Oceanic 259Hp,Propulsao,109987.2,Lucas Pacheco,Corumbá,MS,22138.68
239,28,28,10,142586.0,2024-01-10,Piloto Automático Ais Core,Eletronicos,14258.56,Bianca Rodrigues,Antonina,PR,2630.15
240,47,91,10,1348860.0,2023-04-21,Motor Elétrico Tohatsu Zenith Oceanic 113Hp,Propulsao,134886.02,Gabriela Barros Lacerda,Niterói,RJ,27671.77
241,21,81,5,610742.0,2023-11-28,Motor Elétrico Torqeedo Barracuda Magnum Helix 101Hp,Propulsao,122148.49,Sandra Rocha Oliveira Soares Peixoto,Rio Branco,AC,21775.68
242,2,132,14,21882.0,2024-03-17,Corrente Bruce Nautic Evo,Ancoragem,1562.97,Fernanda Azevedo Soares Nunes Vieira,Recife,PE,282.75
243,40,98,14,1055503.2,2023-02-23,Motor Diesel Parsun Velocity Abyss Orca 235Hp,Propulsao,79361.13,Lucas Pacheco,Corumbá,MS,12866.8
244,28,130,10,41441.0,2024-07-17,Boia De Arqueamento Delta Zen Boost Vortex,Ancoragem,4144.09,Bianca Rodrigues,Antonina,PR,752.23
245,12,55,7,769910.0,2024-07-10,Motor Diesel Volvo Flow Oceanic 259Hp,Propulsao,109987.2,Rafael Pereira Barros,Fortaleza Do Tabocão,TO,22138.68
246,28,137,14,47397.0,2023-07-01,Âncora Danforth Impulse,Ancoragem,3385.47,Bianca Rodrigues,Antonina,PR,632.89
247,23,22,11,412281.95,2024-05-23,Transponder Furuno Force Ion,Eletronicos,39452.86,Bruna Mendonça Rodrigues,Santos,SP,7104.66
248,36,103,12,21470.0,2024-12-28,Âncora Delta Swift,Ancoragem,1789.19,Francisca Ribeiro Pinheiro,Belém,PA,324.68
249,38,67,13,1115258.0,2024-12-07,Motor De Popa Yamaha Mako 108Hp,Propulsao,85789.05,Mateus Antunes,Fortaleza Do Tabocão,TO,16720.73
250,34,66,14,167202.85,2023-12-01,Motor De Popa Tohatsu Poseidon Helix Prime 135Hp,Propulsao,12571.63,Victor Vieira Nunes Cunha,Fortaleza,CE,2194.88
252,15,70,1,34355.0,2024-10-12,Motor Diesel Parsun Boost Helix Velocity 146Hp,Propulsao,34355.43,Carla Lopes Alves Pacheco Rocha,Fortaleza Do Tabocão,TO,6164.29
253,5,61,14,392261.0,2024-03-15,Motor Diesel Honda Prime 84Hp,Propulsao,28018.63,Pedro Freitas,Santarém Novo,PA,5102.18
254,24,5,7,157398.85,2023-10-27,Piloto Automático Furuno Storm,Eletronicos,23669.01,Carla Peixoto Azevedo Silva Araújo,Laguna,SC,4285.3
255,10,74,9,740075.65,2023-09-21,Motor De Popa Honda Torque 228Hp,Propulsao,86558.56,Débora Paiva,Santarém,PA,15698.25
256,12,130,4,16576.0,2023-06-05,Boia De Arqueamento Delta Zen Boost Vortex,Ancoragem,4144.09,Rafael Pereira Barros,Fortaleza Do Tabocão,TO,752.23
257,15,124,1,3581.5,2023-04-30,Corrente Delta Axis,Ancoragem,3769.93,Carla Lopes Alves Pacheco Rocha,Fortaleza Do Tabocão,TO,635.07
258,49,7,3,55628.2,2024-09-12,Radar Ais Zen,Eletronicos,19518.77,Diego Costa Tavares Antunes,Aracaju,SE,3604.64
259,11,51,5,320795.0,2023-11-27,Motor Diesel Tohatsu Evo Zenith 16Hp,Propulsao,64158.99,Victor Torres Monteiro,Porto Seguro,BA,11769.05
260,3,59,1,87166.0,2024-01-03,Motor Diesel Yanmar Hydro Magnum Boost 267Hp,Propulsao,87166.14,Daniel Farias Ribeiro Teixeira,Rio Grande,RS,14351.88
261,11,130,4,16576.0,2024-07-24,Boia De Arqueamento Delta Zen Boost Vortex,Ancoragem,4144.09,Victor Torres Monteiro,Porto Seguro,BA,752.23
262,1,65,15,383366.0,2023-02-26,Motor De Popa Torqeedo Nautic Swift 223Hp,Propulsao,25557.7,Femininos Oliveira Antunes,Aratu,BA,4184.78
263,3,107,2,2875.65,2024-11-29,Boia De Arqueamento Bruce Tidal Marlin,Ancoragem,1513.38,Daniel Farias Ribeiro Teixeira,Rio Grande,RS,311.59
264,10,32,12,142528.5,2024-01-24,Sonda Ais Impulse Oceanic Zenith,Eletronicos,12502.46,Débora Paiva,Santarém,PA,2310.61
265,15,64,12,1338067.0,2024-01-12,Motor Elétrico Yamaha Swift Drift Current 265Hp,Propulsao,111505.55,Carla Lopes Alves Pacheco Rocha,Fortaleza Do Tabocão,TO,19307.99
266,45,16,9,270054.0,2023-08-17,Sonda Garmin Axis,Eletronicos,30005.99,Amanda Santos Figueiredo Rodrigues Siqueira,Santarém,PA,5564.7
267,41,101,14,6488.0,2023-07-15,Cabo De Nylon Delta Vortex,Ancoragem,463.4,Pedro Ribeiro Costa Santos Correia,Aratu,BA,82.84
268,24,97,5,676675.0,2024-11-09,Motor De Popa Tohatsu Evo 168Hp,Propulsao,135335.07,Carla Peixoto Azevedo Silva Araújo,Laguna,SC,25607.88
269,4,82,8,413072.0,2024-06-13,Motor Elétrico Volvo Nautic Vox 118Hp,Propulsao,51634.04,Thiago Moreira,Rio Branco,AC,9640.23
270,2,119,12,39070.0,2024-09-16,Âncora Bruce Aqua,Ancoragem,3255.82,Fernanda Azevedo Soares Nunes Vieira,Recife,PE,669.88
271,49,105,15,4643.0,2023-08-20,Cabo De Nylon Danforth Prime,Ancoragem,309.54,Diego Costa Tavares Antunes,Aracaju,SE,53.37
272,6,106,8,33325.05,2023-05-10,Âncora Danforth Nitro Titan Vox,Ancoragem,4384.87,Antônia Coelho Pinheiro Peixoto Cavalcanti,Fortaleza Do Tabocão,TO,820.98
273,2,143,15,66546.0,2024-01-21,Âncora Delta Hydra Kraken Velocity,Ancoragem,4436.43,Fernanda Azevedo Soares Nunes Vieira,Recife,PE,836.16
274,40,141,9,43036.0,2024-07-14,Boia De Arqueamento Bruce Nexus Abyss,Ancoragem,4781.8,Lucas Pacheco,Corumbá,MS,825.76
275,40,67,6,514734.0,2024-02-25,Motor De Popa Yamaha Mako 108Hp,Propulsao,85789.05,Lucas Pacheco,Corumbá,MS,16720.73
276,41,110,10,23707.25,2023-12-12,Corrente Bruce Current,Ancoragem,2495.51,Pedro Ribeiro Costa Santos Correia,Aratu,BA,443.85
277,9,55,1,104487.65,2023-11-05,Motor Diesel Volvo Flow Oceanic 259Hp,Propulsao,109987.2,Lucas Guedes Cunha Lopes,João Pessoa,PB,22138.68
278,21,129,1,3102.7,2023-02-21,Corrente Delta Boost,Ancoragem,3266.21,Sandra Rocha Oliveira Soares Peixoto,Rio Branco,AC,599.77
279,1,71,12,1562089.0,2023-11-08,Motor Elétrico Torqeedo Pulse 300Hp,Propulsao,130174.06,Femininos Oliveira Antunes,Aratu,BA,23100.17
280,23,62,9,873998.1,2024-03-22,Motor Diesel Yanmar Velocity 37Hp,Propulsao,102221.97,Bruna Mendonça Rodrigues,Santos,SP,20000.78
281,16,33,13,87305.0,2023-09-04,Transponder Garmin Drift Vortex Marlin,Eletronicos,6715.77,Renata Pacheco Cardoso,Fortaleza,CE,1325.97
282,30,130,1,4144.0,2024-08-10,Boia De Arqueamento Delta Zen Boost Vortex,Ancoragem,4144.09,Victor Araújo Azevedo Tavares Correia,Itacoatiara,AM,752.23
283,3,124,10,35814.05,2023-02-10,Corrente Delta Axis,Ancoragem,3769.93,Daniel Farias Ribeiro Teixeira,Rio Grande,RS,635.07
284,37,85,13,476446.85,2023-06-28,Motor De Popa Parsun Impulse 162Hp,Propulsao,38578.7,Jéssica Pimentel Borges Nunes Teixeira,Itaqui,MA,6351.97
285,28,96,5,335448.8,2024-12-26,Motor De Popa Tohatsu Boost Swift 126Hp,Propulsao,70620.84,Bianca Rodrigues,Antonina,PR,14776.4
286,42,35,3,33017.0,2024-06-29,Radar Furuno Swift,Eletronicos,11005.53,Márcia Figueiredo,Vila Do Conde,PA,2069.49
287,3,42,5,28465.8,2023-11-05,Transponder Lowrance Axis,Eletronicos,5992.84,Daniel Farias Ribeiro Teixeira,Rio Grande,RS,1263.57
288,23,138,2,7947.7,2024-08-10,Boia De Arqueamento Delta Peak Boost Thrust,Ancoragem,4183.05,Bruna Mendonça Rodrigues,Santos,SP,741.89
289,29,75,8,262147.0,2024-02-03,Motor Diesel Volvo Flow Leviathan Maré 187Hp,Propulsao,32768.38,Gabriela Moraes Macedo Nunes,Fortaleza,CE,5924.6
290,28,79,10,628394.6,2023-05-11,Motor Diesel Tohatsu Zenith 60Hp,Propulsao,66146.85,Bianca Rodrigues,Antonina,PR,12262.59
291,18,107,2,2875.65,2023-09-06,Boia De Arqueamento Bruce Tidal Marlin,Ancoragem,1513.38,Adriana Guedes Borges Alves Rocha,Santarém,PA,311.59
292,49,74,1,82231.05,2023-08-10,Motor De Popa Honda Torque 228Hp,Propulsao,86558.56,Diego Costa Tavares Antunes,Aracaju,SE,15698.25
293,23,23,13,138055.9,2023-03-14,Piloto Automático Furuno Torque Peak,Eletronicos,11178.63,Bruna Mendonça Rodrigues,Santos,SP,2244.66
294,5,120,9,28120.0,2023-05-10,Boia De Arqueamento Danforth Flux Tidal,Ancoragem,3124.49,Pedro Freitas,Santarém Novo,PA,635.45
295,47,102,12,9984.0,2023-09-07,Cabo De Nylon Bruce Nexus,Ancoragem,832.02,Gabriela Barros Lacerda,Niterói,RJ,144.07
296,38,89,15,1180171.0,2024-09-16,Motor Elétrico Yamaha Orca Storm Zenith 11Hp,Propulsao,78678.05,Mateus Antunes,Fortaleza Do Tabocão,TO,14122.53
297,28,4,11,37201.0,2023-12-11,Rádio Ais Hydro Tidal Zen,Eletronicos,3381.88,Bianca Rodrigues,Antonina,PR,583.85
298,6,98,1,75392.95,2023-05-26,Motor Diesel Parsun Velocity Abyss Orca 235Hp,Propulsao,79361.13,Antônia Coelho Pinheiro Peixoto Cavalcanti,Fortaleza Do Tabocão,TO,12866.8
299,42,137,6,20313.0,2024-11-15,Âncora Danforth Impulse,Ancoragem,3385.47,Márcia Figueiredo,Vila Do Conde,PA,632.89
300,19,62,1,102222.0,2024-08-05,Motor Diesel Yanmar Velocity 37Hp,Propulsao,102221.97,Renata Lima Gomes Coelho Mendonça,Maceió,AL,20000.78
301,30,96,10,706208.0,2024-10-23,Motor De Popa Tohatsu Boost Swift 126Hp,Propulsao,70620.84,Victor Araújo Azevedo Tavares Correia,Itacoatiara,AM,14776.4
302,44,74,11,904536.8,2024-08-04,Motor De Popa Honda Torque 228Hp,Propulsao,86558.56,Rafael Paiva Vieira,Paranaguá,PR,15698.25
303,28,8,9,44857.0,2023-09-01,Gps Ais Zen,Eletronicos,4984.15,Bianca Rodrigues,Antonina,PR,879.22
304,7,35,2,22011.0,2024-01-21,Radar Furuno Swift,Eletronicos,11005.53,Bianca Barros Rocha Torres Siqueira,Cabedelo,PB,2069.49
305,11,38,12,317534.0,2024-02-19,Rádio Ais Force,Eletronicos,26461.14,Victor Torres Monteiro,Porto Seguro,BA,4851.61
306,12,70,6,206133.0,2023-01-04,Motor Diesel Parsun Boost Helix Velocity 146Hp,Propulsao,34355.43,Rafael Pereira Barros,Fortaleza Do Tabocão,TO,6164.29
307,10,144,4,8857.0,2023-07-19,Boia De Arqueamento Bruce Barracuda,Ancoragem,2214.14,Débora Paiva,Santarém,PA,402.54
308,16,124,3,11310.0,2023-12-26,Corrente Delta Axis,Ancoragem,3769.93,Renata Pacheco Cardoso,Fortaleza,CE,635.07
309,19,63,13,1728477.5,2023-09-23,Motor Elétrico Torqeedo Ion Orca Vox 186Hp,Propulsao,139957.67,Renata Lima Gomes Coelho Mendonça,Maceió,AL,24849.56
310,20,110,6,14224.35,2023-01-29,Corrente Bruce Current,Ancoragem,2495.51,Bruno Silva,Santarém Novo,PA,443.85
311,43,29,1,34684.5,2023-11-29,Rádio Simrad Orca,Eletronicos,36510.34,Jéssica Farias Cunha,Itaqui,MA,6703.2
312,46,101,12,5282.95,2024-08-31,Cabo De Nylon Delta Vortex,Ancoragem,463.4,Ana Silva Costa Farias Coelho,Macapá,AP,82.84
313,27,12,1,2589.7,2024-08-11,Gps Ais Drift Flux Vox,Eletronicos,2726.18,Flávia Nunes Martins Ribeiro Coelho,Salvador,BA,491.85
314,14,35,11,121061.0,2023-05-09,Radar Furuno Swift,Eletronicos,11005.53,Gabriela Silva Vieira Amaral,Itacoatiara,AM,2069.49
315,12,137,8,27084.0,2023-01-08,Âncora Danforth Impulse,Ancoragem,3385.47,Rafael Pereira Barros,Fortaleza Do Tabocão,TO,632.89
316,41,94,13,503272.95,2023-07-24,Motor De Popa Volvo Magnum 276Hp,Propulsao,40750.84,Pedro Ribeiro Costa Santos Correia,Aratu,BA,7381.46
317,15,73,12,1717919.0,2024-10-06,Motor De Popa Torqeedo Core Hydra Flux 162Hp,Propulsao,143159.93,Carla Lopes Alves Pacheco Rocha,Fortaleza Do Tabocão,TO,25987.97
318,1,97,9,1218016.0,2024-12-14,Motor De Popa Tohatsu Evo 168Hp,Propulsao,135335.07,Femininos Oliveira Antunes,Aratu,BA,25607.88
319,12,16,15,450090.0,2023-11-11,Sonda Garmin Axis,Eletronicos,30005.99,Rafael Pereira Barros,Fortaleza Do Tabocão,TO,5564.7
320,39,45,8,75268.5,2024-02-17,Gps Furuno Current,Eletronicos,9903.71,Renata Oliveira Siqueira,Suape,PE,1750.24
321,42,8,7,34889.0,2024-10-01,Gps Ais Zen,Eletronicos,4984.15,Márcia Figueiredo,Vila Do Conde,PA,879.22
322,47,50,15,160683.0,2024-05-21,Piloto Automático Simrad Poseidon Magnum,Eletronicos,11275.99,Gabriela Barros Lacerda,Niterói,RJ,2023.22
323,46,106,7,29159.3,2024-02-02,Âncora Danforth Nitro Titan Vox,Ancoragem,4384.87,Ana Silva Costa Farias Coelho,Macapá,AP,820.98
324,15,21,5,43673.0,2023-04-17,Gps Ais Nautic Thrust,Eletronicos,8734.56,Carla Lopes Alves Pacheco Rocha,Fortaleza Do Tabocão,TO,1653.83
325,30,130,8,31495.35,2024-08-13,Boia De Arqueamento Delta Zen Boost Vortex,Ancoragem,4144.09,Victor Araújo Azevedo Tavares Correia,Itacoatiara,AM,752.23
326,32,27,15,247672.0,2023-05-06,Gps Garmin Vortex Maré Drift,Eletronicos,16511.45,Daniela Teixeira Antunes Coelho Batista,Porto Seguro,BA,3026.01
327,43,60,8,826508.55,2023-10-19,Motor De Popa Honda Velocity Drift 258Hp,Propulsao,108751.09,Jéssica Farias Cunha,Itaqui,MA,19261.28
328,38,78,12,1388082.05,2024-07-26,Motor Elétrico Honda Mako Axis 131Hp,Propulsao,121761.56,Mateus Antunes,Fortaleza Do Tabocão,TO,24425.59
329,3,123,1,2777.0,2024-11-30,Cabo De Nylon Danforth Orca Aero,Ancoragem,2777.07,Daniel Farias Ribeiro Teixeira,Rio Grande,RS,490.63
331,2,97,11,1488686.0,2023-11-22,Motor De Popa Tohatsu Evo 168Hp,Propulsao,135335.07,Fernanda Azevedo Soares Nunes Vieira,Recife,PE,25607.88
332,44,26,15,259248.0,2023-08-28,Piloto Automático Furuno Core Boost Flux,Eletronicos,17283.18,Rafael Paiva Vieira,Paranaguá,PR,3210.1
333,35,36,6,128827.6,2023-05-08,Radar Lowrance Aqua Pulse,Eletronicos,22601.39,Priscila Martins,João Pessoa,PB,4077.69
334,40,86,6,561139.0,2023-11-01,Motor Diesel Volvo Helix Evo Force 144Hp,Propulsao,93523.13,Lucas Pacheco,Corumbá,MS,16841.61
335,44,14,11,374225.9,2024-12-15,Rádio Furuno Zen Swift,Eletronicos,35811.08,Rafael Paiva Vieira,Paranaguá,PR,6549.93
336,22,29,14,485587.75,2024-01-02,Rádio Simrad Orca,Eletronicos,36510.34,Daniela Borges Vieira Farias Mendonça,Aracaju,SE,6703.2
337,35,137,13,44011.0,2024-06-15,Âncora Danforth Impulse,Ancoragem,3385.47,Priscila Martins,João Pessoa,PB,632.89
338,44,110,2,4741.45,2024-06-26,Corrente Bruce Current,Ancoragem,2495.51,Rafael Paiva Vieira,Paranaguá,PR,443.85
339,43,134,3,14153.0,2023-04-05,Âncora Delta Storm Vox,Ancoragem,4717.61,Jéssica Farias Cunha,Itaqui,MA,948.15
340,24,130,4,16576.0,2023-03-18,Boia De Arqueamento Delta Zen Boost Vortex,Ancoragem,4144.09,Carla Peixoto Azevedo Silva Araújo,Laguna,SC,752.23
341,35,34,2,9343.25,2024-07-06,Transponder Ais Helix Torque,Eletronicos,4917.53,Priscila Martins,João Pessoa,PB,951.66
342,3,74,6,493383.45,2023-11-10,Motor De Popa Honda Torque 228Hp,Propulsao,86558.56,Daniel Farias Ribeiro Teixeira,Rio Grande,RS,15698.25
